query_id,dataset_name,vpr_method,matcher_method,inliers_top1,is_top1_correct,query_path,top1_path
108,svox_train_sun,cosplace,superpoint-lg,130,1,../data/svox/images/train/queries_sun\@0619851.83@5736000.18@20141216_093227@.jpg,../data/svox/images/train/gallery\@0619852.94@5735999.18@201205@LK0BYQZMRy8nLM_P_CiK-w@F@.jpg
109,svox_train_sun,cosplace,superpoint-lg,21,1,../data/svox/images/train/queries_sun\@0619856.79@5736002.84@20141216_093226@.jpg,../data/svox/images/train/gallery\@0619852.94@5735999.18@201205@LK0BYQZMRy8nLM_P_CiK-w@F@.jpg
110,svox_train_sun,cosplace,superpoint-lg,63,1,../data/svox/images/train/queries_sun\@0619861.40@5736005.05@20141216_093225@.jpg,../data/svox/images/train/gallery\@0619862.89@5736004.16@201205@G71HVaGAmInv7A98yUH9HQ@F@.jpg
111,svox_train_sun,cosplace,superpoint-lg,12,0,../data/svox/images/train/queries_sun\@0619866.34@5736006.77@20141216_093223@.jpg,../data/svox/images/train/gallery\@0622801.55@5736217.68@201207@5RkAScayYwXXvmKpsNQAkQ@F@.jpg
112,svox_train_sun,cosplace,superpoint-lg,79,1,../data/svox/images/train/queries_sun\@0619866.68@5736055.04@20141216_093206@.jpg,../data/svox/images/train/gallery\@0619849.57@5736059.49@201205@-txy5si0NRiyHunUlF0kWw@B@.jpg
113,svox_train_sun,cosplace,superpoint-lg,20,0,../data/svox/images/train/queries_sun\@0619867.14@5736032.16@20141216_095218@.jpg,../data/svox/images/train/gallery\@0621902.48@5736512.66@201205@welLzSqnU0ezurqnPbBz-A@F@.jpg
114,svox_train_sun,cosplace,superpoint-lg,162,1,../data/svox/images/train/queries_sun\@0619867.30@5736048.40@20141216_093206@.jpg,../data/svox/images/train/gallery\@0619874.03@5736049.45@201206@HjqtsF7XUmhRdYBmqXiN2w@F@.jpg
115,svox_train_sun,cosplace,superpoint-lg,12,1,../data/svox/images/train/queries_sun\@0619867.98@5736038.37@20141216_095217@.jpg,../data/svox/images/train/gallery\@0619854.37@5736049.25@201205@KBhP43NeoZJ2QR7Ju3I9KQ@B@.jpg
116,svox_train_sun,cosplace,superpoint-lg,17,1,../data/svox/images/train/queries_sun\@0619868.65@5736038.15@20141216_093208@.jpg,../data/svox/images/train/gallery\@0619854.37@5736049.25@201205@KBhP43NeoZJ2QR7Ju3I9KQ@B@.jpg
117,svox_train_sun,cosplace,superpoint-lg,279,1,../data/svox/images/train/queries_sun\@0619868.93@5736043.54@20141216_093205@.jpg,../data/svox/images/train/gallery\@0619874.03@5736049.45@201206@HjqtsF7XUmhRdYBmqXiN2w@F@.jpg
118,svox_train_sun,cosplace,superpoint-lg,308,1,../data/svox/images/train/queries_sun\@0619869.13@5736048.81@20141216_093204@.jpg,../data/svox/images/train/gallery\@0619874.03@5736049.45@201206@HjqtsF7XUmhRdYBmqXiN2w@F@.jpg
119,svox_train_sun,cosplace,superpoint-lg,67,0,../data/svox/images/train/queries_sun\@0619869.35@5736044.06@20141216_095216@.jpg,../data/svox/images/train/gallery\@0619849.57@5736059.49@201205@-txy5si0NRiyHunUlF0kWw@B@.jpg
120,svox_train_sun,cosplace,superpoint-lg,299,1,../data/svox/images/train/queries_sun\@0619870.25@5736049.01@20141216_095214@.jpg,../data/svox/images/train/gallery\@0619874.03@5736049.45@201206@HjqtsF7XUmhRdYBmqXiN2w@F@.jpg
121,svox_train_sun,cosplace,superpoint-lg,89,1,../data/svox/images/train/queries_sun\@0619870.43@5736043.43@20141216_093207@.jpg,../data/svox/images/train/gallery\@0619854.37@5736049.25@201205@KBhP43NeoZJ2QR7Ju3I9KQ@B@.jpg
122,svox_train_sun,cosplace,superpoint-lg,7,0,../data/svox/images/train/queries_sun\@0619870.88@5736033.61@20141216_093209@.jpg,../data/svox/images/train/gallery\@0623508.10@5734934.93@201206@gIA-zKvVAJuP9VWDmPaisw@F@.jpg
123,svox_train_sun,cosplace,superpoint-lg,6,0,../data/svox/images/train/queries_sun\@0619871.13@5736027.28@20141216_095219@.jpg,../data/svox/images/train/gallery\@0621840.05@5736838.93@201205@yYGqwVE4SWw3Xkk3SxLf6Q@F@.jpg
124,svox_train_sun,cosplace,superpoint-lg,6,0,../data/svox/images/train/queries_sun\@0619871.38@5736008.95@20141216_093221@.jpg,../data/svox/images/train/gallery\@0623228.27@5734988.84@201204@IK_aYlPrwVuvkZP_f_5MAg@F@.jpg
125,svox_train_sun,cosplace,superpoint-lg,6,0,../data/svox/images/train/queries_sun\@0619871.85@5736028.67@20141216_093210@.jpg,../data/svox/images/train/gallery\@0623508.10@5734934.93@201206@gIA-zKvVAJuP9VWDmPaisw@F@.jpg
126,svox_train_sun,cosplace,superpoint-lg,316,1,../data/svox/images/train/queries_sun\@0619872.16@5736049.43@20141216_093156@.jpg,../data/svox/images/train/gallery\@0619874.03@5736049.45@201206@HjqtsF7XUmhRdYBmqXiN2w@F@.jpg
127,svox_train_sun,cosplace,superpoint-lg,300,1,../data/svox/images/train/queries_sun\@0619872.51@5736043.58@20141216_093156@.jpg,../data/svox/images/train/gallery\@0619874.03@5736049.45@201206@HjqtsF7XUmhRdYBmqXiN2w@F@.jpg
128,svox_train_sun,cosplace,superpoint-lg,11,0,../data/svox/images/train/queries_sun\@0619873.34@5736023.86@20141216_093211@.jpg,../data/svox/images/train/gallery\@0623594.33@5735724.30@201207@EsF2Yq4gjHZQv9nEa5jDmA@F@.jpg
129,svox_train_sun,cosplace,superpoint-lg,279,1,../data/svox/images/train/queries_sun\@0619873.45@5736050.26@20141216_093155@.jpg,../data/svox/images/train/gallery\@0619874.03@5736049.45@201206@HjqtsF7XUmhRdYBmqXiN2w@F@.jpg
130,svox_train_sun,cosplace,superpoint-lg,6,0,../data/svox/images/train/queries_sun\@0619873.74@5736021.82@20141216_095220@.jpg,../data/svox/images/train/gallery\@0623655.80@5735113.29@201207@VSougCWtL3P-cry_fqWtUw@F@.jpg
131,svox_train_sun,cosplace,superpoint-lg,293,1,../data/svox/images/train/queries_sun\@0619873.89@5736052.71@20141216_095211@.jpg,../data/svox/images/train/gallery\@0619874.03@5736049.45@201206@HjqtsF7XUmhRdYBmqXiN2w@F@.jpg
132,svox_train_sun,cosplace,superpoint-lg,46,1,../data/svox/images/train/queries_sun\@0619873.91@5736018.31@20141216_093213@.jpg,../data/svox/images/train/gallery\@0619870.73@5736031.54@201205@rT99fCQM66y2ubYr3ekzlQ@F@.jpg
133,svox_train_sun,cosplace,superpoint-lg,74,1,../data/svox/images/train/queries_sun\@0619874.75@5736012.76@20141216_093219@.jpg,../data/svox/images/train/gallery\@0619875.26@5736017.56@201205@3iNAQMYMMCCgrtYWjl8wJw@F@.jpg
134,svox_train_sun,cosplace,superpoint-lg,7,1,../data/svox/images/train/queries_sun\@0619876.67@5736016.42@20141216_095221@.jpg,../data/svox/images/train/gallery\@0619870.73@5736031.54@201205@rT99fCQM66y2ubYr3ekzlQ@F@.jpg
135,svox_train_sun,cosplace,superpoint-lg,124,1,../data/svox/images/train/queries_sun\@0619877.76@5736052.88@20141216_093154@.jpg,../data/svox/images/train/gallery\@0619884.29@5736054.67@201206@qpYQZh5phEeKymdfr8SWjw@F@.jpg
136,svox_train_sun,cosplace,superpoint-lg,130,1,../data/svox/images/train/queries_sun\@0619878.47@5736055.92@20141216_095209@.jpg,../data/svox/images/train/gallery\@0619884.29@5736054.67@201206@qpYQZh5phEeKymdfr8SWjw@F@.jpg
137,svox_train_sun,cosplace,superpoint-lg,5,0,../data/svox/images/train/queries_sun\@0619880.05@5736011.10@20141216_095222@.jpg,../data/svox/images/train/gallery\@0624552.01@5735893.55@201207@ycifvWARDvL4HKSZ-8vg_Q@B@.jpg
138,svox_train_sun,cosplace,superpoint-lg,6,0,../data/svox/images/train/queries_sun\@0619882.04@5736006.30@20141216_095222@.jpg,../data/svox/images/train/gallery\@0624480.94@5736230.29@201207@UR8Uu_vL7BXsZ5gGOZXjRw@F@.jpg
139,svox_train_sun,cosplace,superpoint-lg,69,1,../data/svox/images/train/queries_sun\@0619883.61@5736052.17@20141216_093152@.jpg,../data/svox/images/train/gallery\@0619888.68@5736056.48@201206@mmVZUnH6v6oUUtDiPZqCsg@F@.jpg
140,svox_train_sun,cosplace,superpoint-lg,62,1,../data/svox/images/train/queries_sun\@0619884.25@5736052.75@20141216_095208@.jpg,../data/svox/images/train/gallery\@0619888.68@5736056.48@201206@mmVZUnH6v6oUUtDiPZqCsg@F@.jpg
141,svox_train_sun,cosplace,superpoint-lg,8,0,../data/svox/images/train/queries_sun\@0619884.45@5736001.78@20141216_095223@.jpg,../data/svox/images/train/gallery\@0624568.95@5735846.49@201204@omH1rqutAAkyVmYIDpc_ng@F@.jpg
142,svox_train_sun,cosplace,superpoint-lg,102,1,../data/svox/images/train/queries_sun\@0619885.13@5736059.30@20141216_095208@.jpg,../data/svox/images/train/gallery\@0619888.68@5736056.48@201206@mmVZUnH6v6oUUtDiPZqCsg@F@.jpg
143,svox_train_sun,cosplace,superpoint-lg,15,1,../data/svox/images/train/queries_sun\@0619886.91@5735997.38@20141216_095223@.jpg,../data/svox/images/train/gallery\@0619887.09@5735988.88@201205@lyAADHq2RmWNmAlSq4SmmA@B@.jpg
144,svox_train_sun,cosplace,superpoint-lg,87,1,../data/svox/images/train/queries_sun\@0619888.67@5736058.99@20141216_093152@.jpg,../data/svox/images/train/gallery\@0619888.68@5736056.48@201206@mmVZUnH6v6oUUtDiPZqCsg@F@.jpg
145,svox_train_sun,cosplace,superpoint-lg,111,1,../data/svox/images/train/queries_sun\@0619889.56@5736060.83@20141216_095207@.jpg,../data/svox/images/train/gallery\@0619888.68@5736056.48@201206@mmVZUnH6v6oUUtDiPZqCsg@F@.jpg
146,svox_train_sun,cosplace,superpoint-lg,17,1,../data/svox/images/train/queries_sun\@0619889.67@5735993.21@20141216_095224@.jpg,../data/svox/images/train/gallery\@0619887.09@5735988.88@201205@lyAADHq2RmWNmAlSq4SmmA@B@.jpg
147,svox_train_sun,cosplace,superpoint-lg,71,1,../data/svox/images/train/queries_sun\@0619891.59@5736062.00@20141216_095207@.jpg,../data/svox/images/train/gallery\@0619903.42@5736062.59@201206@VGIr4R-d8jNftNNlNj7INg@F@.jpg
148,svox_train_sun,cosplace,superpoint-lg,10,0,../data/svox/images/train/queries_sun\@0619891.75@5735988.48@20141216_095225@.jpg,../data/svox/images/train/gallery\@0623602.37@5736371.54@201207@jeBw6mAmov67fMlH3mExCA@B@.jpg
149,svox_train_sun,cosplace,superpoint-lg,76,1,../data/svox/images/train/queries_sun\@0619892.14@5736060.72@20141216_093151@.jpg,../data/svox/images/train/gallery\@0619903.42@5736062.59@201206@VGIr4R-d8jNftNNlNj7INg@F@.jpg
150,svox_train_sun,cosplace,superpoint-lg,6,0,../data/svox/images/train/queries_sun\@0619894.06@5735983.86@20141216_095225@.jpg,../data/svox/images/train/gallery\@0621946.58@5736312.32@201205@j8gK61Fm3CBkqniynA3Cew@B@.jpg
151,svox_train_sun,cosplace,superpoint-lg,4,0,../data/svox/images/train/queries_sun\@0619896.94@5735979.67@20141216_095226@.jpg,../data/svox/images/train/gallery\@0623602.37@5736371.54@201207@jeBw6mAmov67fMlH3mExCA@B@.jpg
152,svox_train_sun,cosplace,superpoint-lg,88,1,../data/svox/images/train/queries_sun\@0619897.09@5736063.05@20141216_095206@.jpg,../data/svox/images/train/gallery\@0619903.42@5736062.59@201206@VGIr4R-d8jNftNNlNj7INg@F@.jpg
153,svox_train_sun,cosplace,superpoint-lg,87,1,../data/svox/images/train/queries_sun\@0619898.10@5736063.18@20141216_093150@.jpg,../data/svox/images/train/gallery\@0619903.42@5736062.59@201206@VGIr4R-d8jNftNNlNj7INg@F@.jpg
154,svox_train_sun,cosplace,superpoint-lg,52,1,../data/svox/images/train/queries_sun\@0619900.16@5735974.19@20141216_095227@.jpg,../data/svox/images/train/gallery\@0619887.09@5735988.88@201205@lyAADHq2RmWNmAlSq4SmmA@B@.jpg
155,svox_train_sun,cosplace,superpoint-lg,10,0,../data/svox/images/train/queries_sun\@0619902.41@5735969.46@20141216_095227@.jpg,../data/svox/images/train/gallery\@0623831.69@5736300.99@201205@JGWfMzr0t68W7BN5lLrx9A@F@.jpg
156,svox_train_sun,cosplace,superpoint-lg,49,1,../data/svox/images/train/queries_sun\@0619902.51@5736065.18@20141216_095205@.jpg,../data/svox/images/train/gallery\@0619913.52@5736066.66@201206@KkN4ykTHI7aZyoZqfY0UPA@F@.jpg
157,svox_train_sun,cosplace,superpoint-lg,53,1,../data/svox/images/train/queries_sun\@0619903.19@5736065.20@20141216_093149@.jpg,../data/svox/images/train/gallery\@0619913.52@5736066.66@201206@KkN4ykTHI7aZyoZqfY0UPA@F@.jpg
158,svox_train_sun,cosplace,superpoint-lg,31,1,../data/svox/images/train/queries_sun\@0619904.43@5735964.89@20141216_095228@.jpg,../data/svox/images/train/gallery\@0619899.95@5735965.45@201205@br8UGi7kcm7gp24Js4BUnQ@B@.jpg
159,svox_train_sun,cosplace,superpoint-lg,45,1,../data/svox/images/train/queries_sun\@0619907.52@5735959.30@20141216_095229@.jpg,../data/svox/images/train/gallery\@0619899.95@5735965.45@201205@br8UGi7kcm7gp24Js4BUnQ@B@.jpg
160,svox_train_sun,cosplace,superpoint-lg,11,0,../data/svox/images/train/queries_sun\@0619908.25@5736067.29@20141216_095204@.jpg,../data/svox/images/train/gallery\@0621749.02@5736447.76@201205@kwZ-uDfDWtMofcArCT7kHw@B@.jpg
161,svox_train_sun,cosplace,superpoint-lg,46,1,../data/svox/images/train/queries_sun\@0619908.34@5736066.05@20141216_093148@.jpg,../data/svox/images/train/gallery\@0619923.86@5736070.75@201206@9_EX2Nh7vq-VGgCwDTJ2cA@F@.jpg
162,svox_train_sun,cosplace,superpoint-lg,39,1,../data/svox/images/train/queries_sun\@0619910.26@5735953.50@20141216_095229@.jpg,../data/svox/images/train/gallery\@0619899.95@5735965.45@201205@br8UGi7kcm7gp24Js4BUnQ@B@.jpg
163,svox_train_sun,cosplace,superpoint-lg,14,0,../data/svox/images/train/queries_sun\@0619913.09@5735948.19@20141216_095230@.jpg,../data/svox/images/train/gallery\@0622662.60@5736243.24@201204@dzY202KvpWfm0gfr_YA3Bg@B@.jpg
164,svox_train_sun,cosplace,superpoint-lg,13,0,../data/svox/images/train/queries_sun\@0619913.76@5736069.87@20141216_095203@.jpg,../data/svox/images/train/gallery\@0621519.83@5736729.41@201205@mr3bXHqFx_01227rGwGcDQ@B@.jpg
165,svox_train_sun,cosplace,superpoint-lg,8,0,../data/svox/images/train/queries_sun\@0619913.78@5736068.02@20141216_093147@.jpg,../data/svox/images/train/gallery\@0621749.02@5736447.76@201205@kwZ-uDfDWtMofcArCT7kHw@B@.jpg
166,svox_train_sun,cosplace,superpoint-lg,6,0,../data/svox/images/train/queries_sun\@0619915.82@5735942.44@20141216_095231@.jpg,../data/svox/images/train/gallery\@0623380.69@5735839.80@201205@v28erFLz1XX8rljG_MLDIQ@F@.jpg
167,svox_train_sun,cosplace,superpoint-lg,7,0,../data/svox/images/train/queries_sun\@0619916.00@5735934.41@20141216_095232@.jpg,../data/svox/images/train/gallery\@0623380.69@5735839.80@201205@v28erFLz1XX8rljG_MLDIQ@F@.jpg
168,svox_train_sun,cosplace,superpoint-lg,10,0,../data/svox/images/train/queries_sun\@0619918.31@5735929.95@20141216_095232@.jpg,../data/svox/images/train/gallery\@0623380.69@5735839.80@201205@v28erFLz1XX8rljG_MLDIQ@F@.jpg
169,svox_train_sun,cosplace,superpoint-lg,12,0,../data/svox/images/train/queries_sun\@0619919.05@5736071.61@20141216_095202@.jpg,../data/svox/images/train/gallery\@0621519.83@5736729.41@201205@mr3bXHqFx_01227rGwGcDQ@B@.jpg
170,svox_train_sun,cosplace,superpoint-lg,11,0,../data/svox/images/train/queries_sun\@0619919.60@5736070.09@20141216_093147@.jpg,../data/svox/images/train/gallery\@0621519.83@5736729.41@201205@mr3bXHqFx_01227rGwGcDQ@B@.jpg
171,svox_train_sun,cosplace,superpoint-lg,8,0,../data/svox/images/train/queries_sun\@0619922.09@5735924.79@20141216_095233@.jpg,../data/svox/images/train/gallery\@0623380.69@5735839.80@201205@v28erFLz1XX8rljG_MLDIQ@F@.jpg
172,svox_train_sun,cosplace,superpoint-lg,5,0,../data/svox/images/train/queries_sun\@0619924.95@5736073.03@20141216_095201@.jpg,../data/svox/images/train/gallery\@0624572.49@5735721.73@201204@xjgZjJS3Nsgrzv2HFEGhgw@B@.jpg
173,svox_train_sun,cosplace,superpoint-lg,13,0,../data/svox/images/train/queries_sun\@0619925.30@5736072.43@20141216_093146@.jpg,../data/svox/images/train/gallery\@0623773.20@5736484.62@201205@qfnpVOZ-E60F5aDgy7jfsA@B@.jpg
174,svox_train_sun,cosplace,superpoint-lg,5,0,../data/svox/images/train/queries_sun\@0619926.48@5735920.35@20141216_095234@.jpg,../data/svox/images/train/gallery\@0623390.41@5735844.95@201205@StALGO2Vs788V-_LKPl3YA@F@.jpg
175,svox_train_sun,cosplace,superpoint-lg,4,0,../data/svox/images/train/queries_sun\@0619928.61@5735915.71@20141216_095234@.jpg,../data/svox/images/train/gallery\@0623388.81@5735406.37@201207@JT98XegGQCTK9MCEUqeN6A@F@.jpg
176,svox_train_sun,cosplace,superpoint-lg,11,0,../data/svox/images/train/queries_sun\@0619930.60@5736075.72@20141216_095200@.jpg,../data/svox/images/train/gallery\@0622765.53@5736131.94@201204@0nM48pKszV1v4hIE6CQp5w@B@.jpg
177,svox_train_sun,cosplace,superpoint-lg,6,0,../data/svox/images/train/queries_sun\@0619930.76@5735911.19@20141216_095235@.jpg,../data/svox/images/train/gallery\@0622801.55@5736217.68@201207@5RkAScayYwXXvmKpsNQAkQ@F@.jpg
178,svox_train_sun,cosplace,superpoint-lg,8,0,../data/svox/images/train/queries_sun\@0619930.98@5736074.33@20141216_093145@.jpg,../data/svox/images/train/gallery\@0622122.85@5736581.05@201204@hAgMRrUJsHb_sJTMfxAuDg@F@.jpg
179,svox_train_sun,cosplace,superpoint-lg,5,0,../data/svox/images/train/queries_sun\@0619931.40@5735905.14@20141216_095236@.jpg,../data/svox/images/train/gallery\@0622801.55@5736217.68@201207@5RkAScayYwXXvmKpsNQAkQ@F@.jpg
180,svox_train_sun,cosplace,superpoint-lg,8,0,../data/svox/images/train/queries_sun\@0619933.65@5735900.61@20141216_095236@.jpg,../data/svox/images/train/gallery\@0622801.55@5736217.68@201207@5RkAScayYwXXvmKpsNQAkQ@F@.jpg
181,svox_train_sun,cosplace,superpoint-lg,19,0,../data/svox/images/train/queries_sun\@0619935.74@5736077.25@20141216_095200@.jpg,../data/svox/images/train/gallery\@0622765.53@5736131.94@201204@0nM48pKszV1v4hIE6CQp5w@B@.jpg
182,svox_train_sun,cosplace,superpoint-lg,9,0,../data/svox/images/train/queries_sun\@0619936.60@5735894.68@20141216_095237@.jpg,../data/svox/images/train/gallery\@0619315.69@5735973.10@201205@p_P-dOktb30Q27OAczhQTg@F@.jpg
183,svox_train_sun,cosplace,superpoint-lg,8,0,../data/svox/images/train/queries_sun\@0619936.78@5736076.84@20141216_093144@.jpg,../data/svox/images/train/gallery\@0622122.85@5736581.05@201204@hAgMRrUJsHb_sJTMfxAuDg@F@.jpg
184,svox_train_sun,cosplace,superpoint-lg,13,0,../data/svox/images/train/queries_sun\@0619939.42@5735888.91@20141216_095238@.jpg,../data/svox/images/train/gallery\@0621857.76@5736240.39@201205@wW9VJZB4wZsIfe-NKUazSg@B@.jpg
185,svox_train_sun,cosplace,superpoint-lg,25,0,../data/svox/images/train/queries_sun\@0619941.17@5736079.95@20141216_095159@.jpg,../data/svox/images/train/gallery\@0622765.53@5736131.94@201204@0nM48pKszV1v4hIE6CQp5w@B@.jpg
186,svox_train_sun,cosplace,superpoint-lg,16,0,../data/svox/images/train/queries_sun\@0619942.09@5735883.50@20141216_095239@.jpg,../data/svox/images/train/gallery\@0621857.76@5736240.39@201205@wW9VJZB4wZsIfe-NKUazSg@B@.jpg
187,svox_train_sun,cosplace,superpoint-lg,30,0,../data/svox/images/train/queries_sun\@0619942.47@5736079.26@20141216_093143@.jpg,../data/svox/images/train/gallery\@0622765.53@5736131.94@201204@0nM48pKszV1v4hIE6CQp5w@B@.jpg
188,svox_train_sun,cosplace,superpoint-lg,9,0,../data/svox/images/train/queries_sun\@0619944.48@5735878.52@20141216_095239@.jpg,../data/svox/images/train/gallery\@0624181.27@5735139.87@201207@jjKZsdOSNHnwVK9181xqXA@B@.jpg
189,svox_train_sun,cosplace,superpoint-lg,7,0,../data/svox/images/train/queries_sun\@0619947.24@5735873.32@20141216_095240@.jpg,../data/svox/images/train/gallery\@0624181.27@5735139.87@201207@jjKZsdOSNHnwVK9181xqXA@B@.jpg
190,svox_train_sun,cosplace,superpoint-lg,13,0,../data/svox/images/train/queries_sun\@0619948.01@5736081.49@20141216_093143@.jpg,../data/svox/images/train/gallery\@0622765.53@5736131.94@201204@0nM48pKszV1v4hIE6CQp5w@B@.jpg
191,svox_train_sun,cosplace,superpoint-lg,13,0,../data/svox/images/train/queries_sun\@0619948.36@5736083.05@20141216_095158@.jpg,../data/svox/images/train/gallery\@0622765.53@5736131.94@201204@0nM48pKszV1v4hIE6CQp5w@B@.jpg
192,svox_train_sun,cosplace,superpoint-lg,23,0,../data/svox/images/train/queries_sun\@0619950.32@5735868.70@20141216_095242@.jpg,../data/svox/images/train/gallery\@0623483.52@5736402.16@201205@5GF1XCJueJ-n66woUjV3Hw@B@.jpg
193,svox_train_sun,cosplace,superpoint-lg,13,0,../data/svox/images/train/queries_sun\@0619952.67@5736083.84@20141216_095157@.jpg,../data/svox/images/train/gallery\@0622765.53@5736131.94@201204@0nM48pKszV1v4hIE6CQp5w@B@.jpg
194,svox_train_sun,cosplace,superpoint-lg,5,0,../data/svox/images/train/queries_sun\@0619953.28@5735863.02@20141216_091535@.jpg,../data/svox/images/train/gallery\@0623033.43@5734823.11@201204@9JF1NYmacljYUO_9YG5OZg@B@.jpg
195,svox_train_sun,cosplace,superpoint-lg,23,0,../data/svox/images/train/queries_sun\@0619953.54@5736083.51@20141216_093142@.jpg,../data/svox/images/train/gallery\@0622765.53@5736131.94@201204@0nM48pKszV1v4hIE6CQp5w@B@.jpg
196,svox_train_sun,cosplace,superpoint-lg,71,1,../data/svox/images/train/queries_sun\@0619954.34@5735857.66@20141216_091536@.jpg,../data/svox/images/train/gallery\@0619943.88@5735873.56@201205@qCdmkn5jV0CdS50tizt4hw@B@.jpg
197,svox_train_sun,cosplace,superpoint-lg,0,0,../data/svox/images/train/queries_sun\@0619954.55@5735865.93@20141216_095243@.jpg,../data/svox/images/train/gallery\@0624068.80@5736106.87@201204@mMKaGWaNScjxaFtUD8-c0w@F@.jpg
198,svox_train_sun,cosplace,superpoint-lg,5,0,../data/svox/images/train/queries_sun\@0619956.36@5735867.44@20141216_091532@.jpg,../data/svox/images/train/gallery\@0623221.76@5734982.13@201204@q_ffVNGUes6jbjmKSOh93A@F@.jpg
199,svox_train_sun,cosplace,superpoint-lg,63,1,../data/svox/images/train/queries_sun\@0619956.99@5735852.28@20141216_091537@.jpg,../data/svox/images/train/gallery\@0619943.88@5735873.56@201205@qCdmkn5jV0CdS50tizt4hw@B@.jpg
200,svox_train_sun,cosplace,superpoint-lg,27,0,../data/svox/images/train/queries_sun\@0619957.34@5736085.72@20141216_095157@.jpg,../data/svox/images/train/gallery\@0622765.53@5736131.94@201204@0nM48pKszV1v4hIE6CQp5w@B@.jpg
201,svox_train_sun,cosplace,superpoint-lg,39,0,../data/svox/images/train/queries_sun\@0619959.02@5736085.23@20141216_093141@.jpg,../data/svox/images/train/gallery\@0622765.53@5736131.94@201204@0nM48pKszV1v4hIE6CQp5w@B@.jpg
202,svox_train_sun,cosplace,superpoint-lg,103,1,../data/svox/images/train/queries_sun\@0619959.65@5735847.35@20141216_091538@.jpg,../data/svox/images/train/gallery\@0619950.69@5735858.64@201205@dlvWuTxtQgHbvu2r18xCLQ@B@.jpg
203,svox_train_sun,cosplace,superpoint-lg,114,1,../data/svox/images/train/queries_sun\@0619962.53@5735842.00@20141216_091539@.jpg,../data/svox/images/train/gallery\@0619955.27@5735848.69@201205@MCU_joKw1rc5PcvHIIuEDg@B@.jpg
204,svox_train_sun,cosplace,superpoint-lg,20,0,../data/svox/images/train/queries_sun\@0619963.08@5736087.53@20141216_095156@.jpg,../data/svox/images/train/gallery\@0622765.53@5736131.94@201204@0nM48pKszV1v4hIE6CQp5w@B@.jpg
205,svox_train_sun,cosplace,superpoint-lg,18,0,../data/svox/images/train/queries_sun\@0619964.19@5736087.35@20141216_093140@.jpg,../data/svox/images/train/gallery\@0622765.53@5736131.94@201204@0nM48pKszV1v4hIE6CQp5w@B@.jpg
206,svox_train_sun,cosplace,superpoint-lg,121,1,../data/svox/images/train/queries_sun\@0619965.09@5735837.46@20141216_091540@.jpg,../data/svox/images/train/gallery\@0619955.27@5735848.69@201205@MCU_joKw1rc5PcvHIIuEDg@B@.jpg
207,svox_train_sun,cosplace,superpoint-lg,108,1,../data/svox/images/train/queries_sun\@0619967.43@5735832.74@20141216_091541@.jpg,../data/svox/images/train/gallery\@0619959.85@5735838.77@201205@vj6Jt2oaccbKT3fkbsfrBA@B@.jpg
208,svox_train_sun,cosplace,superpoint-lg,101,1,../data/svox/images/train/queries_sun\@0619969.49@5735827.77@20141216_091542@.jpg,../data/svox/images/train/gallery\@0619959.85@5735838.77@201205@vj6Jt2oaccbKT3fkbsfrBA@B@.jpg
209,svox_train_sun,cosplace,superpoint-lg,19,0,../data/svox/images/train/queries_sun\@0619970.17@5736088.83@20141216_093139@.jpg,../data/svox/images/train/gallery\@0622765.53@5736131.94@201204@0nM48pKszV1v4hIE6CQp5w@B@.jpg
210,svox_train_sun,cosplace,superpoint-lg,15,0,../data/svox/images/train/queries_sun\@0619970.36@5736089.76@20141216_095155@.jpg,../data/svox/images/train/gallery\@0622765.53@5736131.94@201204@0nM48pKszV1v4hIE6CQp5w@B@.jpg
211,svox_train_sun,cosplace,superpoint-lg,92,1,../data/svox/images/train/queries_sun\@0619971.54@5735822.63@20141216_091542@.jpg,../data/svox/images/train/gallery\@0619964.34@5735828.99@201205@52Tg2fSgwjLYv2AwWKgZTQ@B@.jpg
212,svox_train_sun,cosplace,superpoint-lg,6,0,../data/svox/images/train/queries_sun\@0619973.70@5735817.36@20141216_091543@.jpg,../data/svox/images/train/gallery\@0619726.25@5735700.29@201205@sdqBNRF3JYCtWAxy6atECg@F@.jpg
213,svox_train_sun,cosplace,superpoint-lg,17,0,../data/svox/images/train/queries_sun\@0619974.66@5736091.43@20141216_093139@.jpg,../data/svox/images/train/gallery\@0622765.53@5736131.94@201204@0nM48pKszV1v4hIE6CQp5w@B@.jpg
214,svox_train_sun,cosplace,superpoint-lg,13,0,../data/svox/images/train/queries_sun\@0619974.75@5736090.08@20141216_095154@.jpg,../data/svox/images/train/gallery\@0622765.53@5736131.94@201204@0nM48pKszV1v4hIE6CQp5w@B@.jpg
215,svox_train_sun,cosplace,superpoint-lg,9,0,../data/svox/images/train/queries_sun\@0619977.01@5735813.26@20141216_091544@.jpg,../data/svox/images/train/gallery\@0619726.25@5735700.29@201205@sdqBNRF3JYCtWAxy6atECg@F@.jpg
216,svox_train_sun,cosplace,superpoint-lg,6,0,../data/svox/images/train/queries_sun\@0619977.98@5736094.54@20141216_095154@.jpg,../data/svox/images/train/gallery\@0623978.08@5735344.86@201204@njFY4YQsi6w0ER8Nnk8Kxw@B@.jpg
