query_id,dataset_name,vpr_method,matcher_method,inliers_top1,is_top1_correct,query_path,top1_path
291,svox_train_sun,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_sun\@0620044.69@5736032.35@20141216_095131@.jpg,../data/svox/images/train/gallery\@0620054.64@5735964.55@201207@16n2iLjun7isaTMVEt1gKQ@F@.jpg
292,svox_train_sun,mixvpr,superpoint-lg,10,0,../data/svox/images/train/queries_sun\@0620045.09@5736021.36@20141216_095130@.jpg,../data/svox/images/train/gallery\@0620066.90@5735557.65@201205@fOUfay34EMRCU9neTIn4Sw@F@.jpg
293,svox_train_sun,mixvpr,superpoint-lg,14,1,../data/svox/images/train/queries_sun\@0620045.11@5736028.96@20141216_093119@.jpg,../data/svox/images/train/gallery\@0620045.51@5736019.54@201207@5C2t17bLYOOUZSNEVm1uRA@F@.jpg
294,svox_train_sun,mixvpr,superpoint-lg,15,0,../data/svox/images/train/queries_sun\@0620046.33@5736027.22@20141216_095131@.jpg,../data/svox/images/train/gallery\@0620066.90@5735557.65@201205@fOUfay34EMRCU9neTIn4Sw@F@.jpg
295,svox_train_sun,mixvpr,superpoint-lg,26,1,../data/svox/images/train/queries_sun\@0620046.60@5736009.32@20141216_095128@.jpg,../data/svox/images/train/gallery\@0620047.11@5736008.60@201207@QeVmQqOK3HjXeQnWgqBT7w@F@.jpg
296,svox_train_sun,mixvpr,superpoint-lg,16,0,../data/svox/images/train/queries_sun\@0620047.13@5736023.62@20141216_093118@.jpg,../data/svox/images/train/gallery\@0620066.90@5735557.65@201205@fOUfay34EMRCU9neTIn4Sw@F@.jpg
297,svox_train_sun,mixvpr,superpoint-lg,9,0,../data/svox/images/train/queries_sun\@0620047.38@5736013.09@20141216_093117@.jpg,../data/svox/images/train/gallery\@0620066.90@5735557.65@201205@fOUfay34EMRCU9neTIn4Sw@F@.jpg
298,svox_train_sun,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_sun\@0620047.59@5736003.35@20141216_095128@.jpg,../data/svox/images/train/gallery\@0623137.05@5735706.38@201207@MPIUP-tEbM_xANODahAVrw@F@.jpg
299,svox_train_sun,mixvpr,superpoint-lg,16,0,../data/svox/images/train/queries_sun\@0620047.84@5736018.28@20141216_093118@.jpg,../data/svox/images/train/gallery\@0620066.90@5735557.65@201205@fOUfay34EMRCU9neTIn4Sw@F@.jpg
300,svox_train_sun,mixvpr,superpoint-lg,13,0,../data/svox/images/train/queries_sun\@0620048.00@5736006.08@20141216_093116@.jpg,../data/svox/images/train/gallery\@0622485.24@5736189.75@201207@FbI7w2bjDJXcwtEadzolOA@B@.jpg
301,svox_train_sun,mixvpr,superpoint-lg,7,0,../data/svox/images/train/queries_sun\@0620048.77@5736000.46@20141216_093116@.jpg,../data/svox/images/train/gallery\@0622487.07@5736186.93@201204@CdAdsNRVruXW0Ek3E7hkNw@B@.jpg
302,svox_train_sun,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_sun\@0620049.01@5735998.30@20141216_095127@.jpg,../data/svox/images/train/gallery\@0623698.09@5735989.34@201207@XKKb5719ayaEc-id_IbnLg@B@.jpg
303,svox_train_sun,mixvpr,superpoint-lg,8,0,../data/svox/images/train/queries_sun\@0620049.51@5735993.26@20141216_095127@.jpg,../data/svox/images/train/gallery\@0623838.54@5736046.91@201205@Qi1n7aH-CpoqsMqLUT9ZKw@F@.jpg
304,svox_train_sun,mixvpr,superpoint-lg,46,1,../data/svox/images/train/queries_sun\@0620049.97@5735994.87@20141216_093115@.jpg,../data/svox/images/train/gallery\@0620050.45@5735986.51@201207@WAawFVW7QjZ18vsCidLK4Q@F@.jpg
305,svox_train_sun,mixvpr,superpoint-lg,15,0,../data/svox/images/train/queries_sun\@0620050.82@5735987.49@20141216_095126@.jpg,../data/svox/images/train/gallery\@0623843.19@5735087.90@201207@uzndl_TcMrVDiIt0MZR5Gg@F@.jpg
306,svox_train_sun,mixvpr,superpoint-lg,15,1,../data/svox/images/train/queries_sun\@0620051.98@5735989.27@20141216_093114@.jpg,../data/svox/images/train/gallery\@0620054.64@5735964.55@201207@16n2iLjun7isaTMVEt1gKQ@F@.jpg
307,svox_train_sun,mixvpr,superpoint-lg,20,1,../data/svox/images/train/queries_sun\@0620052.25@5735981.18@20141216_095125@.jpg,../data/svox/images/train/gallery\@0620054.64@5735964.55@201207@16n2iLjun7isaTMVEt1gKQ@F@.jpg
308,svox_train_sun,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_sun\@0620052.54@5735949.44@20141216_095121@.jpg,../data/svox/images/train/gallery\@0622903.25@5735567.66@201205@i7zXzILbx7dZK15dqAcCug@F@.jpg
309,svox_train_sun,mixvpr,superpoint-lg,11,0,../data/svox/images/train/queries_sun\@0620053.06@5735975.51@20141216_095124@.jpg,../data/svox/images/train/gallery\@0619816.68@5736146.55@201205@geuqfZ8H4Eua7rpB6kaD1g@F@.jpg
310,svox_train_sun,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_sun\@0620053.20@5735617.77@20141216_091612@.jpg,../data/svox/images/train/gallery\@0623885.81@5734874.18@201207@arghv2-oD2bpdgvl0xKLfg@B@.jpg
311,svox_train_sun,mixvpr,superpoint-lg,47,1,../data/svox/images/train/queries_sun\@0620053.47@5735944.22@20141216_095120@.jpg,../data/svox/images/train/gallery\@0620059.80@5735944.31@201207@Q7IRJ-mRseqqmvQqQ88CnA@F@.jpg
312,svox_train_sun,mixvpr,superpoint-lg,12,0,../data/svox/images/train/queries_sun\@0620053.94@5735981.26@20141216_092029@.jpg,../data/svox/images/train/gallery\@0619929.57@5736759.91@201207@n8ieK2cJqG5vLojhfj2cpQ@F@.jpg
313,svox_train_sun,mixvpr,superpoint-lg,9,0,../data/svox/images/train/queries_sun\@0620053.95@5735975.81@20141216_092028@.jpg,../data/svox/images/train/gallery\@0620029.85@5736128.94@201207@XOEIR5W5jnu4FoXb6w3pEg@B@.jpg
314,svox_train_sun,mixvpr,superpoint-lg,8,0,../data/svox/images/train/queries_sun\@0620054.50@5735965.38@20141216_095123@.jpg,../data/svox/images/train/gallery\@0623127.99@5735701.42@201207@ru2TH3nRNIprVhpN7CNyhg@F@.jpg
315,svox_train_sun,mixvpr,superpoint-lg,43,1,../data/svox/images/train/queries_sun\@0620054.97@5735970.07@20141216_092027@.jpg,../data/svox/images/train/gallery\@0620061.60@5735960.12@201205@0IavJPTD3WgJVJsh53_q1w@B@.jpg
316,svox_train_sun,mixvpr,superpoint-lg,8,0,../data/svox/images/train/queries_sun\@0620055.00@5735984.47@20141216_093113@.jpg,../data/svox/images/train/gallery\@0624383.17@5736129.49@201204@MTwRQFBK4y8d6FMAOaW-4w@B@.jpg
317,svox_train_sun,mixvpr,superpoint-lg,18,1,../data/svox/images/train/queries_sun\@0620055.07@5735937.79@20141216_095118@.jpg,../data/svox/images/train/gallery\@0620059.80@5735944.31@201207@Q7IRJ-mRseqqmvQqQ88CnA@F@.jpg
318,svox_train_sun,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_sun\@0620055.41@5735986.24@20141216_092030@.jpg,../data/svox/images/train/gallery\@0619692.60@5736713.69@201205@Cbs8p7-4ogjm2pcLJ25jmQ@B@.jpg
319,svox_train_sun,mixvpr,superpoint-lg,24,0,../data/svox/images/train/queries_sun\@0620055.58@5735959.36@20141216_095122@.jpg,../data/svox/images/train/gallery\@0623843.19@5735087.90@201207@uzndl_TcMrVDiIt0MZR5Gg@F@.jpg
320,svox_train_sun,mixvpr,superpoint-lg,9,0,../data/svox/images/train/queries_sun\@0620056.00@5735970.73@20141216_095124@.jpg,../data/svox/images/train/gallery\@0623814.62@5735152.25@201207@75ax5xf1xICTgTO6GPTL7g@F@.jpg
321,svox_train_sun,mixvpr,superpoint-lg,19,1,../data/svox/images/train/queries_sun\@0620056.79@5735964.59@20141216_092026@.jpg,../data/svox/images/train/gallery\@0620059.80@5735944.31@201207@Q7IRJ-mRseqqmvQqQ88CnA@F@.jpg
322,svox_train_sun,mixvpr,superpoint-lg,15,0,../data/svox/images/train/queries_sun\@0620057.11@5735932.95@20141216_095052@.jpg,../data/svox/images/train/gallery\@0623591.48@5735233.90@201207@7Bfzq9C3JZw5xvAJ61yeBw@B@.jpg
323,svox_train_sun,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_sun\@0620057.58@5735952.95@20141216_095121@.jpg,../data/svox/images/train/gallery\@0624085.65@5736118.85@201209@D-ik1GQLbAOvaD4cNqQD6w@F@.jpg
324,svox_train_sun,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_sun\@0620057.59@5735959.17@20141216_092024@.jpg,../data/svox/images/train/gallery\@0620062.13@5735931.29@201207@kWoogiK11ie2VaI1ASkI1A@F@.jpg
325,svox_train_sun,mixvpr,superpoint-lg,7,0,../data/svox/images/train/queries_sun\@0620059.07@5735938.72@20141216_095036@.jpg,../data/svox/images/train/gallery\@0622575.51@5735413.99@201206@5sYgOX7oQfINzlqjy93_Ug@F@.jpg
326,svox_train_sun,mixvpr,superpoint-lg,7,0,../data/svox/images/train/queries_sun\@0620059.24@5735981.05@20141216_093112@.jpg,../data/svox/images/train/gallery\@0624383.17@5736129.49@201204@MTwRQFBK4y8d6FMAOaW-4w@B@.jpg
327,svox_train_sun,mixvpr,superpoint-lg,28,1,../data/svox/images/train/queries_sun\@0620059.48@5735954.53@20141216_091844@.jpg,../data/svox/images/train/gallery\@0620062.13@5735931.29@201207@kWoogiK11ie2VaI1ASkI1A@F@.jpg
328,svox_train_sun,mixvpr,superpoint-lg,10,0,../data/svox/images/train/queries_sun\@0620059.82@5735989.88@20141216_092031@.jpg,../data/svox/images/train/gallery\@0622848.35@5735548.64@201209@QXNyr194Unx9PbltaBiDfQ@F@.jpg
329,svox_train_sun,mixvpr,superpoint-lg,42,1,../data/svox/images/train/queries_sun\@0620060.06@5735903.90@20141216_095027@.jpg,../data/svox/images/train/gallery\@0620064.98@5735906.68@201207@0YyzvMmYIdMThwmuwVxc1A@F@.jpg
330,svox_train_sun,mixvpr,superpoint-lg,58,1,../data/svox/images/train/queries_sun\@0620060.10@5735933.80@20141216_095033@.jpg,../data/svox/images/train/gallery\@0620062.87@5735925.28@201207@ovZnVf32eri7MtLnOR1Edg@F@.jpg
331,svox_train_sun,mixvpr,superpoint-lg,47,1,../data/svox/images/train/queries_sun\@0620060.36@5735949.49@20141216_091842@.jpg,../data/svox/images/train/gallery\@0620059.80@5735944.31@201207@Q7IRJ-mRseqqmvQqQ88CnA@F@.jpg
332,svox_train_sun,mixvpr,superpoint-lg,64,1,../data/svox/images/train/queries_sun\@0620060.86@5735898.68@20141216_095026@.jpg,../data/svox/images/train/gallery\@0620066.34@5735893.41@201207@zVGEBLNMhyuvG9WMznvJVg@F@.jpg
333,svox_train_sun,mixvpr,superpoint-lg,40,1,../data/svox/images/train/queries_sun\@0620061.11@5735944.35@20141216_091841@.jpg,../data/svox/images/train/gallery\@0620059.80@5735944.31@201207@Q7IRJ-mRseqqmvQqQ88CnA@F@.jpg
334,svox_train_sun,mixvpr,superpoint-lg,47,1,../data/svox/images/train/queries_sun\@0620061.16@5735911.21@20141216_095027@.jpg,../data/svox/images/train/gallery\@0620064.98@5735906.68@201207@0YyzvMmYIdMThwmuwVxc1A@F@.jpg
335,svox_train_sun,mixvpr,superpoint-lg,47,1,../data/svox/images/train/queries_sun\@0620061.28@5735928.36@20141216_095031@.jpg,../data/svox/images/train/gallery\@0620062.87@5735925.28@201207@ovZnVf32eri7MtLnOR1Edg@F@.jpg
336,svox_train_sun,mixvpr,superpoint-lg,118,1,../data/svox/images/train/queries_sun\@0620061.37@5735893.40@20141216_095025@.jpg,../data/svox/images/train/gallery\@0620066.34@5735893.41@201207@zVGEBLNMhyuvG9WMznvJVg@F@.jpg
337,svox_train_sun,mixvpr,superpoint-lg,50,1,../data/svox/images/train/queries_sun\@0620061.44@5735922.85@20141216_095030@.jpg,../data/svox/images/train/gallery\@0620064.98@5735906.68@201207@0YyzvMmYIdMThwmuwVxc1A@F@.jpg
338,svox_train_sun,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_sun\@0620061.74@5735917.74@20141216_095028@.jpg,../data/svox/images/train/gallery\@0623843.19@5735087.90@201207@uzndl_TcMrVDiIt0MZR5Gg@F@.jpg
339,svox_train_sun,mixvpr,superpoint-lg,68,1,../data/svox/images/train/queries_sun\@0620061.74@5735933.69@20141216_091839@.jpg,../data/svox/images/train/gallery\@0620064.96@5735932.64@201205@-2LkfW-kZotUtX746a9-cA@B@.jpg
340,svox_train_sun,mixvpr,superpoint-lg,26,1,../data/svox/images/train/queries_sun\@0620061.87@5735938.71@20141216_091840@.jpg,../data/svox/images/train/gallery\@0620059.80@5735944.31@201207@Q7IRJ-mRseqqmvQqQ88CnA@F@.jpg
341,svox_train_sun,mixvpr,superpoint-lg,118,1,../data/svox/images/train/queries_sun\@0620062.93@5735888.50@20141216_095025@.jpg,../data/svox/images/train/gallery\@0620066.34@5735893.41@201207@zVGEBLNMhyuvG9WMznvJVg@F@.jpg
342,svox_train_sun,mixvpr,superpoint-lg,22,1,../data/svox/images/train/queries_sun\@0620063.22@5735928.37@20141216_091838@.jpg,../data/svox/images/train/gallery\@0620064.98@5735906.68@201207@0YyzvMmYIdMThwmuwVxc1A@F@.jpg
343,svox_train_sun,mixvpr,superpoint-lg,22,0,../data/svox/images/train/queries_sun\@0620063.29@5735598.28@20141216_091615@.jpg,../data/svox/images/train/gallery\@0620096.23@5735591.88@201205@3T2IP1qOZYB_yDF9m9vz0Q@F@.jpg
344,svox_train_sun,mixvpr,superpoint-lg,123,1,../data/svox/images/train/queries_sun\@0620063.66@5735912.54@20141216_091720@.jpg,../data/svox/images/train/gallery\@0620064.98@5735906.68@201207@0YyzvMmYIdMThwmuwVxc1A@F@.jpg
345,svox_train_sun,mixvpr,superpoint-lg,71,1,../data/svox/images/train/queries_sun\@0620063.69@5735883.05@20141216_095024@.jpg,../data/svox/images/train/gallery\@0620068.35@5735871.35@201207@34rjrF2tTukavjks6oGD4Q@F@.jpg
346,svox_train_sun,mixvpr,superpoint-lg,86,1,../data/svox/images/train/queries_sun\@0620063.80@5735917.55@20141216_091727@.jpg,../data/svox/images/train/gallery\@0620064.98@5735906.68@201207@0YyzvMmYIdMThwmuwVxc1A@F@.jpg
347,svox_train_sun,mixvpr,superpoint-lg,72,1,../data/svox/images/train/queries_sun\@0620063.83@5735923.04@20141216_091837@.jpg,../data/svox/images/train/gallery\@0620064.52@5735911.26@201207@Pceq4YnEeUvtbsbo6xGN8Q@F@.jpg
348,svox_train_sun,mixvpr,superpoint-lg,138,1,../data/svox/images/train/queries_sun\@0620064.14@5735907.46@20141216_091718@.jpg,../data/svox/images/train/gallery\@0620067.92@5735907.84@201205@iXKok5JEXEHPJ5llj8xDqw@B@.jpg
349,svox_train_sun,mixvpr,superpoint-lg,28,1,../data/svox/images/train/queries_sun\@0620064.61@5735979.38@20141216_093111@.jpg,../data/svox/images/train/gallery\@0620074.78@5735994.86@201206@SA2QRaqdr57tH7b9LqIaNw@B@.jpg
350,svox_train_sun,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_sun\@0620064.84@5735990.64@20141216_092032@.jpg,../data/svox/images/train/gallery\@0623601.00@5735270.36@201209@9HuZqW4864IO-ukhhwBVgg@B@.jpg
351,svox_train_sun,mixvpr,superpoint-lg,10,0,../data/svox/images/train/queries_sun\@0620065.17@5735593.09@20141216_091615@.jpg,../data/svox/images/train/gallery\@0621787.83@5736223.24@201209@hKl5ftJeI_KLul62y4AYOA@F@.jpg
352,svox_train_sun,mixvpr,superpoint-lg,95,1,../data/svox/images/train/queries_sun\@0620065.85@5735870.41@20141216_095022@.jpg,../data/svox/images/train/gallery\@0620068.35@5735871.35@201207@34rjrF2tTukavjks6oGD4Q@F@.jpg
353,svox_train_sun,mixvpr,superpoint-lg,118,1,../data/svox/images/train/queries_sun\@0620066.18@5735896.59@20141216_091716@.jpg,../data/svox/images/train/gallery\@0620066.34@5735893.41@201207@zVGEBLNMhyuvG9WMznvJVg@F@.jpg
354,svox_train_sun,mixvpr,superpoint-lg,95,1,../data/svox/images/train/queries_sun\@0620066.29@5735878.11@20141216_095023@.jpg,../data/svox/images/train/gallery\@0620068.35@5735871.35@201207@34rjrF2tTukavjks6oGD4Q@F@.jpg
355,svox_train_sun,mixvpr,superpoint-lg,68,1,../data/svox/images/train/queries_sun\@0620066.37@5735853.15@20141216_095020@.jpg,../data/svox/images/train/gallery\@0620070.20@5735846.75@201207@muEn860ErlC6xcrN6JSqpw@F@.jpg
356,svox_train_sun,mixvpr,superpoint-lg,74,1,../data/svox/images/train/queries_sun\@0620066.42@5735868.61@20141216_091712@.jpg,../data/svox/images/train/gallery\@0620071.91@5735874.20@201205@dEjz4C1rpsA6bbNx7AdCNQ@B@.jpg
357,svox_train_sun,mixvpr,superpoint-lg,103,1,../data/svox/images/train/queries_sun\@0620066.51@5735880.23@20141216_091713@.jpg,../data/svox/images/train/gallery\@0620068.35@5735871.35@201207@34rjrF2tTukavjks6oGD4Q@F@.jpg
358,svox_train_sun,mixvpr,superpoint-lg,144,1,../data/svox/images/train/queries_sun\@0620066.62@5735902.42@20141216_091717@.jpg,../data/svox/images/train/gallery\@0620069.06@5735898.12@201205@bSi_ohCm9EbthOlgGGJOXQ@B@.jpg
359,svox_train_sun,mixvpr,superpoint-lg,102,1,../data/svox/images/train/queries_sun\@0620066.76@5735865.01@20141216_095022@.jpg,../data/svox/images/train/gallery\@0620068.35@5735871.35@201207@34rjrF2tTukavjks6oGD4Q@F@.jpg
360,svox_train_sun,mixvpr,superpoint-lg,85,1,../data/svox/images/train/queries_sun\@0620066.91@5735885.71@20141216_091714@.jpg,../data/svox/images/train/gallery\@0620068.35@5735871.35@201207@34rjrF2tTukavjks6oGD4Q@F@.jpg
361,svox_train_sun,mixvpr,superpoint-lg,69,1,../data/svox/images/train/queries_sun\@0620067.01@5735874.44@20141216_091712@.jpg,../data/svox/images/train/gallery\@0620071.91@5735874.20@201205@dEjz4C1rpsA6bbNx7AdCNQ@B@.jpg
362,svox_train_sun,mixvpr,superpoint-lg,65,1,../data/svox/images/train/queries_sun\@0620067.91@5735862.98@20141216_091711@.jpg,../data/svox/images/train/gallery\@0620070.20@5735846.75@201207@muEn860ErlC6xcrN6JSqpw@F@.jpg
363,svox_train_sun,mixvpr,superpoint-lg,114,1,../data/svox/images/train/queries_sun\@0620068.18@5735848.28@20141216_095019@.jpg,../data/svox/images/train/gallery\@0620070.20@5735846.75@201207@muEn860ErlC6xcrN6JSqpw@F@.jpg
364,svox_train_sun,mixvpr,superpoint-lg,127,1,../data/svox/images/train/queries_sun\@0620068.31@5735891.95@20141216_091715@.jpg,../data/svox/images/train/gallery\@0620066.34@5735893.41@201207@zVGEBLNMhyuvG9WMznvJVg@F@.jpg
365,svox_train_sun,mixvpr,superpoint-lg,100,1,../data/svox/images/train/queries_sun\@0620068.69@5735852.66@20141216_091710@.jpg,../data/svox/images/train/gallery\@0620070.20@5735846.75@201207@muEn860ErlC6xcrN6JSqpw@F@.jpg
366,svox_train_sun,mixvpr,superpoint-lg,36,1,../data/svox/images/train/queries_sun\@0620069.14@5735841.86@20141216_095018@.jpg,../data/svox/images/train/gallery\@0620071.67@5735826.06@201207@kb8ketWM5N5stXHPe7uqvg@F@.jpg
367,svox_train_sun,mixvpr,superpoint-lg,47,1,../data/svox/images/train/queries_sun\@0620069.73@5735841.64@20141216_091709@.jpg,../data/svox/images/train/gallery\@0620075.14@5735837.74@201205@NQX-A6WxBwyInTXSj5A7tg@B@.jpg
368,svox_train_sun,mixvpr,superpoint-lg,100,1,../data/svox/images/train/queries_sun\@0620070.00@5735990.30@20141216_092033@.jpg,../data/svox/images/train/gallery\@0620063.75@5735993.44@201209@R9YijiKn0764elcAOV_QPg@F@.jpg
369,svox_train_sun,mixvpr,superpoint-lg,56,1,../data/svox/images/train/queries_sun\@0620070.31@5735836.65@20141216_095018@.jpg,../data/svox/images/train/gallery\@0620071.67@5735826.06@201207@kb8ketWM5N5stXHPe7uqvg@F@.jpg
370,svox_train_sun,mixvpr,superpoint-lg,53,1,../data/svox/images/train/queries_sun\@0620070.76@5735817.16@20141216_095016@.jpg,../data/svox/images/train/gallery\@0620072.38@5735815.73@201207@ieBORRdH80Jd8RqTuBC6HA@F@.jpg
371,svox_train_sun,mixvpr,superpoint-lg,71,1,../data/svox/images/train/queries_sun\@0620070.93@5735829.90@20141216_095017@.jpg,../data/svox/images/train/gallery\@0620071.67@5735826.06@201207@kb8ketWM5N5stXHPe7uqvg@F@.jpg
372,svox_train_sun,mixvpr,superpoint-lg,87,1,../data/svox/images/train/queries_sun\@0620071.04@5735835.55@20141216_091708@.jpg,../data/svox/images/train/gallery\@0620071.67@5735826.06@201207@kb8ketWM5N5stXHPe7uqvg@F@.jpg
373,svox_train_sun,mixvpr,superpoint-lg,60,1,../data/svox/images/train/queries_sun\@0620071.26@5735824.11@20141216_095016@.jpg,../data/svox/images/train/gallery\@0620072.38@5735815.73@201207@ieBORRdH80Jd8RqTuBC6HA@F@.jpg
374,svox_train_sun,mixvpr,superpoint-lg,61,1,../data/svox/images/train/queries_sun\@0620071.47@5735847.85@20141216_091709@.jpg,../data/svox/images/train/gallery\@0620075.14@5735837.74@201205@NQX-A6WxBwyInTXSj5A7tg@B@.jpg
375,svox_train_sun,mixvpr,superpoint-lg,49,1,../data/svox/images/train/queries_sun\@0620071.56@5735824.27@20141216_091707@.jpg,../data/svox/images/train/gallery\@0620072.38@5735815.73@201207@ieBORRdH80Jd8RqTuBC6HA@F@.jpg
376,svox_train_sun,mixvpr,superpoint-lg,83,1,../data/svox/images/train/queries_sun\@0620071.66@5735829.85@20141216_091707@.jpg,../data/svox/images/train/gallery\@0620071.67@5735826.06@201207@kb8ketWM5N5stXHPe7uqvg@F@.jpg
377,svox_train_sun,mixvpr,superpoint-lg,62,1,../data/svox/images/train/queries_sun\@0620072.08@5735806.02@20141216_095014@.jpg,../data/svox/images/train/gallery\@0620077.67@5735793.90@201205@9E1_oVJL40rhXlL7oyLblg@B@.jpg
378,svox_train_sun,mixvpr,superpoint-lg,64,1,../data/svox/images/train/queries_sun\@0620072.26@5735819.29@20141216_091706@.jpg,../data/svox/images/train/gallery\@0620077.04@5735805.26@201205@6fC7oV0e9JwIjecVxH_0DQ@B@.jpg
379,svox_train_sun,mixvpr,superpoint-lg,69,1,../data/svox/images/train/queries_sun\@0620072.68@5735811.06@20141216_095015@.jpg,../data/svox/images/train/gallery\@0620073.48@5735800.26@201207@9yMUqpSudR1tWS4lFCfe2Q@F@.jpg
380,svox_train_sun,mixvpr,superpoint-lg,73,1,../data/svox/images/train/queries_sun\@0620073.20@5735812.56@20141216_091705@.jpg,../data/svox/images/train/gallery\@0620077.04@5735805.26@201205@6fC7oV0e9JwIjecVxH_0DQ@B@.jpg
381,svox_train_sun,mixvpr,superpoint-lg,81,1,../data/svox/images/train/queries_sun\@0620074.10@5735798.19@20141216_095013@.jpg,../data/svox/images/train/gallery\@0620074.31@5735789.96@201207@AowlAYqyen8Hn7E--SixPg@F@.jpg
382,svox_train_sun,mixvpr,superpoint-lg,54,1,../data/svox/images/train/queries_sun\@0620074.46@5735781.90@20141216_095012@.jpg,../data/svox/images/train/gallery\@0620075.22@5735779.57@201207@78BcpnKJyARq4WpQN4TtWA@F@.jpg
383,svox_train_sun,mixvpr,superpoint-lg,80,1,../data/svox/images/train/queries_sun\@0620074.51@5735775.57@20141216_095011@.jpg,../data/svox/images/train/gallery\@0620079.88@5735766.53@201205@B-HH9cn7X_ZHnrpxn2_b4Q@B@.jpg
384,svox_train_sun,mixvpr,superpoint-lg,53,1,../data/svox/images/train/queries_sun\@0620074.55@5735792.81@20141216_095013@.jpg,../data/svox/images/train/gallery\@0620078.64@5735780.65@201205@Rr2Ju4Q5amezWrTnRWczzQ@B@.jpg
385,svox_train_sun,mixvpr,superpoint-lg,65,1,../data/svox/images/train/queries_sun\@0620074.87@5735789.82@20141216_091703@.jpg,../data/svox/images/train/gallery\@0620078.64@5735780.65@201205@Rr2Ju4Q5amezWrTnRWczzQ@B@.jpg
386,svox_train_sun,mixvpr,superpoint-lg,7,0,../data/svox/images/train/queries_sun\@0620074.87@5735975.96@20141216_093108@.jpg,../data/svox/images/train/gallery\@0620156.67@5736193.54@201206@WbJ2TjeaWMOBY_x-f6CrDQ@B@.jpg
387,svox_train_sun,mixvpr,superpoint-lg,138,1,../data/svox/images/train/queries_sun\@0620074.94@5735769.52@20141216_095010@.jpg,../data/svox/images/train/gallery\@0620076.71@5735763.92@201207@QyuGe_t5FRe9WwO3s3sYRg@F@.jpg
388,svox_train_sun,mixvpr,superpoint-lg,38,1,../data/svox/images/train/queries_sun\@0620074.96@5735787.41@20141216_095012@.jpg,../data/svox/images/train/gallery\@0620078.64@5735780.65@201205@Rr2Ju4Q5amezWrTnRWczzQ@B@.jpg
389,svox_train_sun,mixvpr,superpoint-lg,45,1,../data/svox/images/train/queries_sun\@0620075.05@5735801.21@20141216_091704@.jpg,../data/svox/images/train/gallery\@0620077.67@5735793.90@201205@9E1_oVJL40rhXlL7oyLblg@B@.jpg
390,svox_train_sun,mixvpr,superpoint-lg,52,1,../data/svox/images/train/queries_sun\@0620075.15@5735989.06@20141216_092034@.jpg,../data/svox/images/train/gallery\@0620063.75@5735993.44@201209@R9YijiKn0764elcAOV_QPg@F@.jpg
391,svox_train_sun,mixvpr,superpoint-lg,39,1,../data/svox/images/train/queries_sun\@0620075.51@5735796.08@20141216_091703@.jpg,../data/svox/images/train/gallery\@0620078.64@5735780.65@201205@Rr2Ju4Q5amezWrTnRWczzQ@B@.jpg
392,svox_train_sun,mixvpr,superpoint-lg,181,1,../data/svox/images/train/queries_sun\@0620075.74@5735764.19@20141216_095010@.jpg,../data/svox/images/train/gallery\@0620078.26@5735748.16@201207@kv0mILVa4cSKGpzB6zNUeQ@F@.jpg
393,svox_train_sun,mixvpr,superpoint-lg,144,1,../data/svox/images/train/queries_sun\@0620076.23@5735772.43@20141216_091701@.jpg,../data/svox/images/train/gallery\@0620079.88@5735766.53@201205@B-HH9cn7X_ZHnrpxn2_b4Q@B@.jpg
394,svox_train_sun,mixvpr,superpoint-lg,51,1,../data/svox/images/train/queries_sun\@0620076.59@5735784.71@20141216_091702@.jpg,../data/svox/images/train/gallery\@0620078.64@5735780.65@201205@Rr2Ju4Q5amezWrTnRWczzQ@B@.jpg
395,svox_train_sun,mixvpr,superpoint-lg,103,1,../data/svox/images/train/queries_sun\@0620076.93@5735778.95@20141216_091701@.jpg,../data/svox/images/train/gallery\@0620079.88@5735766.53@201205@B-HH9cn7X_ZHnrpxn2_b4Q@B@.jpg
396,svox_train_sun,mixvpr,superpoint-lg,126,1,../data/svox/images/train/queries_sun\@0620078.01@5735767.10@20141216_091700@.jpg,../data/svox/images/train/gallery\@0620076.71@5735763.92@201207@QyuGe_t5FRe9WwO3s3sYRg@F@.jpg
397,svox_train_sun,mixvpr,superpoint-lg,153,1,../data/svox/images/train/queries_sun\@0620078.08@5735746.30@20141216_095008@.jpg,../data/svox/images/train/gallery\@0620078.76@5735742.89@201207@0pkVPfPgovK_TsYdo3l_xg@F@.jpg
398,svox_train_sun,mixvpr,superpoint-lg,228,1,../data/svox/images/train/queries_sun\@0620078.19@5735758.70@20141216_095009@.jpg,../data/svox/images/train/gallery\@0620078.26@5735748.16@201207@kv0mILVa4cSKGpzB6zNUeQ@F@.jpg
